date,Brent_Crude_Oil,WTI_Crude_Oil,Electricity_Price_USA,Heating_Oil_Price_USA,Natural_Gas_Imports_From_Canada_USA,Natural_Gas_Imports_USA,Natural_Gas_Rotary_Rig_Count_USA,Natural_Gas_Total_Consumption_USA,Total_Natural_Gas_Marketed_Production_USA,Total_Natural_Gas_Underground_Storage_Volume_USA,BCOMCL_INDX,BCOMGC_INDX,BCOMHG_INDX,BCOMNG_INDX,CSI300_INDX,DJI_INDX,DXY_INDX,GSPC_INDX,IXIC_INDX,NYA_INDX,USDEUR_FOREX,XAX_INDX,CPI_Energy_Seasonally_Adjusted_USA,CPI_Index_Seasonally_Adjusted_USA,Fed_Fund_Effective_USA,Kilian_Global_Economy_Index_WORLD,PPI_Manufacturing_Sector_USA,PPI_Mining_Sector_USA,CLI_Comp_Bank_Activity_JPN,CLI_Comp_Business_Situation_DEU,CLI_Comp_Business_Situation_KOR,CLI_Comp_Business_Situation_USA,CLI_Comp_Cars_Registrations_Or_Sales_GBR,CLI_Comp_Cars_Registrations_Or_Sales_IND,CLI_Comp_Construction_JPN,CLI_Comp_Construction_Production_CHN,CLI_Comp_Construction_USA,CLI_Comp_Consumer_Confidence_DEU,CLI_Comp_Consumer_Confidence_GBR,CLI_Comp_Consumer_Confidence_USA,CLI_Comp_Consumer_Prices_GBR,CLI_Comp_Demand_Or_Orders_Inflow_Tendency_DEU,CLI_Comp_Export_Orders_Tendency_DEU,CLI_Comp_Finished_Goods_Stocks_Tendency_DEU,CLI_Comp_Hours_JPN,CLI_Comp_Hours_USA,CLI_Comp_Interest_Rate_Spread_DEU,CLI_Comp_Interest_Rate_Spread_JPN,CLI_Comp_Interest_Rate_Spread_KOR,CLI_Comp_Interest_Rate_Spread_USA,CLI_Comp_Inventories_To_Shipments_KOR,CLI_Comp_Monetary_Aggregates_IND,CLI_Comp_Net_Trade_JPN,CLI_Comp_Orders_DEU,CLI_Comp_Orders_USA,CLI_Comp_Production_Of_Goods_IND,CLI_Comp_Production_Of_Nonmetallic_Products_IND,CLI_Comp_Production_Tendency_GBR,CLI_Comp_Sales_Expectations_JPN,CLI_Comp_Services_Demand_Expectations_DEU,CLI_Comp_Share_Prices_GBR,CLI_Comp_Share_Prices_IND,CLI_Comp_Share_Prices_JPN,CLI_Comp_Share_Prices_KOR,CLI_Comp_Share_Prices_USA,CLI_Comp_Short_Term_Interest_Rate_GBR,CLI_Comp_Short_Term_Interest_Rate_IND,CLI_Comp_Stocks_JPN,CLI_Comp_Stocks_KOR,CLI_Comp_Terms_Of_Trade_KOR,Composite_Leading_Indicator_CHN,Composite_Leading_Indicator_DEU,Composite_Leading_Indicator_GBR,Composite_Leading_Indicator_IND,Composite_Leading_Indicator_JPN,Composite_Leading_Indicator_KOR,Composite_Leading_Indicator_USA,Comprehensive_PMI,Construction_PMI,M_PMI_Comp_Employment,M_PMI_Comp_Expected_Production_and_Business_Activities,M_PMI_Comp_Finished_Goods_Inventory,M_PMI_Comp_Import,M_PMI_Comp_In_Hand_Orders,M_PMI_Comp_Main_Raw_Material_Purchase_Price,M_PMI_Comp_New_Export_Orders,M_PMI_Comp_New_Orders,M_PMI_Comp_Producer_Prices,M_PMI_Comp_Production,M_PMI_Comp_Purchasing_Volume,M_PMI_Comp_Raw_Materials_Inventory,M_PMI_Comp_Supplier_Delivery_Time,Manufacturing_PMI,NM_PMI_Comp_Charge_Price,NM_PMI_Comp_Employment,NM_PMI_Comp_Expected_Business_Activities,NM_PMI_Comp_In_Hand_Orders,NM_PMI_Comp_Intermediate_Input_Price,NM_PMI_Comp_Inventory,NM_PMI_Comp_New_Export_Orders,NM_PMI_Comp_New_Orders,NM_PMI_Comp_Supplier_Delivery_Time,Non_Manufacturing_PMI,Services_PMI,Chemical_Fertilizers_Manufactured_(actual_weight)_Accumulated_YoY,Crude_Steel_Accumulated_YoY,Real_Estate_Floor_Space_of_Commercialized_Buildings_Sold_Accumulated_YoY,Motor_Vehicles_Accumulated_YoY,EU_Aggregated_Gas_Storage_Inventory,EU_Aggregated_LNG_System_Inventory,high_temperature,low_temperature,Natural_Gas_US_Henry_Hub_Gas
2018-05-31,76.45,66.98,10.35,,224298,227168,198,2055020,2730670,6199140,98.9834,156.02,292.55,336.326,3802.38,24415.8,93.985,2705.27,7442.12,12527.1,0.8552,2751.8,221.045,250.792,1.7,-18.3445,197.7,189.6,99.792,101.14,100.352,100.899,100.393,101.897,100.274,116.944,99.6313,100.594,100.114,100.85,100.951,100.404,100.878,99.2662,101.055,101.27,100.39,100.068,100.638,100.129,99.3564,99.6412,99.069,100.62,100.972,100.94,100.926,100.385,101.369,100.298,100.161,100.533,100.824,100.481,100.409,102.694,100.632,99.8784,100.936,99.5172,99.226,101.043,99.8277,101.148,100.647,99.9131,100.839,54.6,,49.1,58.7,46.1,50.9,45.9,56.7,51.2,53.8,53.2,54.1,53,49.6,50.1,51.9,50.6,49.2,61,44.1,54.2,46,49.1,51,51.7,54.9,,-17.35613425,6.638929975,2.897821071,2.303164719,413.555,3442.5,89,44,2.83391
2018-06-30,77.44,74.13,10.75,,225297,228469,193,2063140,2655950,6549060,107.578,150.02,281.41,333.655,3510.98,24271.4,94.636,2718.37,7510.3,12504.2,0.8558,2748.48,220.947,251.018,1.82,-13.8052,198.4,188.3,99.8672,101.035,100.252,100.913,100.358,101.837,100.338,112.218,99.5473,100.542,100.169,100.836,101.015,100.165,100.722,99.3987,101.085,101.274,100.357,100.094,100.559,100.095,99.4625,99.8316,99.1875,100.521,100.972,100.983,101.063,100.338,101.287,100.588,100.079,100.498,100.72,100.329,100.331,103.091,100.753,99.8771,100.935,99.3992,99.0985,100.942,99.6499,101.21,100.642,99.8018,100.793,54.4,,49,57.9,46.3,50,45.5,57.7,49.8,53.2,53.3,53.6,52.8,48.8,50.2,51.5,51.1,48.9,60.8,44,53.5,46.4,48.2,50.6,51.6,55,,-18.39629427,7.483591228,3.32379252,2.384020619,540.303,4269.4,89,49,2.94143
2018-07-31,74.16,69.88,10.99,,240422,247012,187,2350720,2799150,6735510,102.085,146.21,268.65,319.968,3517.66,25415.2,94.493,2816.29,7671.79,12963.3,0.8554,2749.13,219.929,251.214,1.91,6.20317,198.5,193.8,99.9471,100.928,100.133,100.913,100.29,101.755,100.392,108.894,99.4588,100.497,100.186,100.82,101.06,99.9157,100.582,99.5791,101.073,101.234,100.328,100.13,100.451,100.05,99.5444,99.9936,99.3514,100.457,100.944,101.013,101.18,100.28,101.156,100.971,99.9403,100.455,100.595,100.159,100.24,103.516,100.873,99.8661,100.913,99.3408,98.9601,100.86,99.3938,101.235,100.625,99.6872,100.719,53.6,,49.2,56.6,47.1,49.6,45.7,54.3,49.8,52.3,50.5,53,51.5,48.9,50,51.2,52,50.2,60.2,45.4,53.9,45.6,48.9,51,51.3,54,,-17.3641537,8.400738884,4.213737205,2.094632504,671.962,4437.48,97,62,2.79318
2018-08-31,76.94,69.84,11.01,,231007,237025,184,2313840,2855600,6971850,104.659,143.02,251.51,333.615,3334.5,25964.8,95.14,2901.52,8109.54,13016.9,0.8619,2675.07,222.781,251.663,1.91,9.76379,198.6,188.8,100.025,100.807,100.016,100.889,100.201,101.649,100.442,104.376,99.3701,100.473,100.14,100.81,101.073,99.6665,100.448,99.7867,101.03,101.157,100.308,100.166,100.32,99.9977,99.5979,100.128,99.5415,100.42,100.907,101.029,101.275,100.208,101.002,101.328,99.7521,100.405,100.449,99.9865,100.117,103.94,100.988,99.8351,100.849,99.3092,98.8152,100.777,99.0647,101.226,100.602,99.5779,100.62,53.8,,49.4,57,47.4,49.1,46.7,58.7,49.4,52.2,54.3,53.3,51.8,48.7,49.6,51.3,50.9,50.4,61.4,43.9,54.3,46.5,49,50.6,51.4,54.2,,-18.34947387,9.002921937,3.993342737,1.248556185,811.344,4518.67,97,62,2.90826
2018-09-30,82.72,73.16,10.66,,210828,214074,187,2156060,2808820,7306140,110.512,141.78,264.13,341.448,3438.86,26458.3,95.132,2913.98,8046.35,13082.5,0.8623,2720.26,223.955,252.182,1.95,-6.97492,198.9,193.3,100.095,100.653,99.8921,100.811,100.119,101.521,100.486,106.832,99.2845,100.463,100.037,100.803,101.029,99.422,100.299,99.9977,100.97,101.06,100.29,100.189,100.171,99.93,99.6171,100.236,99.7265,100.38,100.83,101.031,101.348,100.117,100.868,101.602,99.5349,100.349,100.279,99.8185,99.9487,104.334,101.095,99.794,100.729,99.2829,98.6771,100.671,98.683,101.184,100.573,99.4711,100.48,54.1,,48.3,56.4,47.4,48.5,45.2,59.8,48,52,54.3,53,51.5,47.8,49.7,50.8,51.5,49.3,60.1,43.8,55.6,47.1,49.8,51,51.6,54.9,,-16.48035835,9.502122177,2.850714618,-8.543595594,910.933,5101.71,97,53,2.8975
2018-10-31,74.84,65.31,10.41,3.35,208954,215128,192,2285850,2939250,7592870,99.0801,144.01,250.38,363.147,3153.82,25115.8,97.127,2711.74,7305.9,12208.1,0.8841,2520.47,226.022,252.772,2.19,-0.488066,200.4,195.9,100.158,100.461,99.7665,100.682,100.124,101.377,100.524,98.1417,99.2066,100.462,99.8959,100.772,100.931,99.1837,100.12,100.19,100.895,100.956,100.262,100.186,100.011,99.8341,99.6132,100.319,99.8807,100.308,100.7,101.022,101.397,100.008,100.743,101.751,99.3189,100.29,100.079,99.6601,99.7414,104.685,101.19,99.7491,100.584,99.2655,98.5514,100.528,98.3091,101.117,100.526,99.3661,100.294,53.1,,48.1,56.4,47.1,47.6,44.3,58,46.9,50.8,52,52,51,47.2,49.5,50.2,51.2,48.9,60.6,43.8,54.9,47.4,47.8,50.1,51.5,53.9,,-14.10935067,10.28301621,2.198013113,-1.140716779,962.904,5625.75,85,34,3.20739
2018-11-30,57.71,50.78,10.35,3.324,209573,212486,193,2715940,2894100,7386390,77.1111,144.6,260.89,507.219,3172.69,25538.5,97.272,2760.17,7330.54,12457.5,0.8837,2485.14,218.5,252.594,2.2,-26.1894,198.4,185,100.214,100.245,99.6705,100.516,100.199,101.219,100.553,105.049,99.1422,100.472,99.731,100.721,100.794,99.006,99.9125,100.353,100.8,100.829,100.215,100.152,99.8384,99.7051,99.5985,100.379,99.9844,100.184,100.539,101.003,101.423,99.8882,100.619,101.776,99.1409,100.233,99.8666,99.5333,99.5386,104.979,101.267,99.7061,100.426,99.2511,98.4451,100.356,97.9731,101.03,100.456,99.2788,100.077,52.8,,48.3,54.2,48.6,47.1,44.3,50.3,47,50.4,46.4,51.9,50.8,47.4,50.3,50,49.4,48.7,60.9,43.7,50.8,46.7,50.1,50.1,51.4,53.4,,-10.40880558,12.10378634,1.389116315,-3.408028132,896.746,5304.7,69,14,4.10818
2018-12-31,50.57,45.15,10.21,3.164,242282,257148,198,2999510,2975910,7068850,68.6586,151.12,246.24,339.308,3010.65,23327.5,96.173,2506.85,6635.28,11374.4,0.8717,2292.26,213.63,252.767,2.27,-14.7606,195.2,190.5,100.263,100.02,99.6251,100.319,100.325,101.05,100.559,103.64,99.0965,100.489,99.5682,100.671,100.643,98.8576,99.6848,100.499,100.696,100.678,100.15,100.095,99.6626,99.5464,99.6056,100.42,100.03,100.004,100.358,100.976,101.429,99.7464,100.499,101.687,99.0231,100.177,99.6696,99.452,99.3861,105.177,101.323,99.6704,100.25,99.1944,98.3583,100.154,97.7072,100.928,100.366,99.2213,99.8518,52.6,,48,52.7,48.2,45.9,44.1,44.8,46.6,49.7,43.3,50.8,49.8,47.1,50.4,49.4,47.6,48.5,60.8,43.7,50.1,46.6,49,50.4,51.9,53.8,,-9.984831498,11.60667911,1.325793351,-6.592745976,775.849,6008.56,64,19.9,3.90429
2019-01-31,62.46,53.84,10.24,3.142,276296,290886,199,3424300,2974830,6360110,80.7775,155.5,260.61,334.904,3201.63,24999.7,95.578,2704.1,7281.74,12299,0.8735,2533.89,206.808,252.718,2.4,-37.3574,194.3,180,100.312,99.8015,99.64,100.126,100.473,100.876,100.541,108.734,99.0734,100.509,99.4379,100.649,100.506,98.7405,99.4609,100.646,100.614,100.479,100.071,100.026,99.5052,99.3769,99.6271,100.445,100.027,99.77,100.148,100.941,101.416,99.574,100.4,101.526,98.9854,100.124,99.5171,99.4121,99.3266,105.252,101.352,99.6371,100.094,99.0668,98.2997,99.933,97.5387,100.819,100.276,99.1779,99.6414,53.2,,47.8,52.5,47.1,47.1,43.7,46.3,46.9,49.6,44.5,50.9,49.1,48.1,50.1,49.5,49.8,48.6,59.6,44,52,47.6,49.5,51,51.4,54.7,,,,,,584.206,4931.23,59,5,3.1087
2019-02-28,65.03,57.21,10.4,3.205,225650,233344,195,3019120,2705250,5792100,85.1045,154.44,275.26,329.28,3669.37,25916,96.157,2784.49,7532.53,12644.8,0.8794,2496.55,209.143,253.322,2.4,-89.9006,195.4,175.6,100.366,99.6052,99.7163,99.9273,100.59,100.697,100.508,108.051,99.0725,100.521,99.3707,100.709,100.435,98.6518,99.2579,100.8,100.578,100.244,99.9841,99.946,99.369,99.2123,99.6403,100.456,100.012,99.5307,99.9278,100.899,101.387,99.3776,100.326,101.328,99.0038,100.072,99.4124,99.3931,99.3482,105.207,101.351,99.6105,99.9771,98.8888,98.2669,99.7134,97.4712,100.705,100.2,99.1367,99.4637,52.4,,47.5,56.2,46.4,44.8,43.6,51.9,45.2,50.6,48.5,49.5,48.3,46.3,49.8,49.2,50.1,48.6,61.5,44.9,52.7,47.1,51.6,50.7,51.4,54.3,,4.196852361,9.32925002,-3.624783019,-15.79900407,470.699,4446.82,65,10.9,2.6795
2019-03-31,67.93,60.19,10.34,3.224,249309,252989,193,2927810,3008810,5545460,88.8419,151.6,274.14,310.501,3872.34,25928.7,97.284,2834.4,7729.32,12696.9,0.8902,2543.62,214.305,254.202,2.41,-82.2839,197.4,175.7,100.419,99.4225,99.798,99.7297,100.648,100.517,100.442,104.606,99.0938,100.515,99.3714,100.826,100.426,98.5501,99.0646,100.959,100.588,100.017,99.8904,99.8604,99.2503,99.0568,99.6398,100.457,100.035,99.3346,99.7183,100.851,101.345,99.1743,100.268,101.11,99.0426,100.018,99.3346,99.3667,99.4066,105.087,101.317,99.6052,99.9337,98.7084,98.2589,99.4948,97.4688,100.592,100.138,99.0713,99.3212,54,,47.6,56.8,47,48.7,46.4,53.5,47.1,51.6,51.4,52.7,51.2,48.4,50.2,50.5,51,48.7,61.1,45,52.5,47.1,49.9,52.5,51.5,54.8,,1.836406764,8.916720087,-0.862458622,-11.52713504,439.629,4577.73,67,15.1,2.80333
2019-04-30,72.19,63.83,10.24,,203620,206559,189,2212390,2925840,5926850,94.4962,150.11,270.46,294.278,3913.21,26592.9,97.479,2945.83,8095.39,13060.7,0.8916,2573.58,222.3,255.211,2.42,-69.694,199.2,176,100.471,99.2352,99.8531,99.5247,100.64,100.338,100.35,106.784,99.1344,100.481,99.4368,100.938,100.463,98.4306,98.8765,101.114,100.626,99.8254,99.7915,99.7774,99.1457,98.9133,99.6057,100.45,100.076,99.187,99.5088,100.797,101.291,98.9776,100.214,100.885,99.0731,99.9586,99.2668,99.3217,99.4695,104.942,101.244,99.6309,99.9707,98.5718,98.2489,99.2753,97.4938,100.482,100.078,98.9731,99.1927,53.4,,47.2,56.5,46.5,49.7,44,53.1,49.2,51.4,52,52.1,51.1,47.2,49.9,50.1,50.5,48.7,60.3,44.2,53,46.3,49.2,50.8,51.5,54.3,,1.007887818,8.99473646,-0.252890944,-13.13784827,543.768,4565.7,77,30.9,2.59727
2019-05-31,66.78,53.49,10.38,,207535,207651,184,2133980,3046440,6403000,79.0176,152.37,245.87,275.949,3629.79,24815,97.75,2752.06,7453.15,12264.5,0.894,2442.57,219.682,255.29,2.39,-40.2732,199.1,172.7,100.512,99.0346,99.8673,99.3201,100.617,100.163,100.254,97.2415,99.1908,100.421,99.5418,101.021,100.492,98.2983,98.6782,101.255,100.656,99.6815,99.6909,99.6979,99.0574,98.7856,99.5698,100.44,100.129,99.0876,99.3105,100.739,101.229,98.7998,100.147,100.639,99.0835,99.8883,99.2045,99.2541,99.52,104.814,101.14,99.6846,100.048,98.5005,98.2349,99.0513,97.5198,100.375,100.013,98.8669,99.0761,53.3,,47,54.5,48.1,47.1,44.3,51.8,46.5,49.8,49,51.7,50.5,47.4,50.9,49.4,49.9,48.3,60.2,44.4,52.2,46.6,47.9,50.3,51.7,54.3,,3.872241779,9.468473121,-1.57953238,-15.12548987,666.395,4674.33,87,43,2.59174
2019-06-30,67.52,58.2,10.74,,201069,201163,179,2119340,2956300,6835480,85.8165,164.29,252.62,258.753,3825.59,26600,96.13,2941.76,8006.24,13049.7,0.8808,2574.61,213.339,255.159,2.38,-27.5495,197,164.7,100.536,98.8214,99.8481,99.1194,100.595,99.996,100.161,100.585,99.2597,100.346,99.6493,101.047,100.482,98.1499,98.4708,101.386,100.64,99.582,99.5974,99.6298,98.9938,98.686,99.5691,100.432,100.141,99.0394,99.1505,100.677,101.16,98.6412,100.061,100.403,99.0973,99.8055,99.1638,99.1792,99.5627,104.733,101.01,99.7642,100.166,98.4799,98.2208,98.8323,97.5215,100.272,99.932,98.7706,98.9747,53,,46.9,53.4,48.1,46.8,44.5,49,46.3,49.6,45.4,51.3,49.7,48.2,50.2,49.4,49.7,48.2,60.6,44.4,51.5,46,48.5,51.5,51.4,54.2,,4.527024645,9.090405336,-1.759971378,-15.11083141,810.376,5158.03,87,53,2.33
2019-07-31,64.07,58.53,11,,227488,230407,172,2393900,3071700,7088570,85.9045,165.63,248.2,253.196,3835.36,26864.3,98.516,2980.38,8175.42,13066.6,0.9027,2539.64,215.128,255.685,2.4,18.9641,197.5,166.7,100.546,98.6199,99.8075,98.9267,100.571,99.8405,100.058,107.887,99.3394,100.282,99.7561,101.038,100.42,98.035,98.2926,101.505,100.561,99.4983,99.5245,99.5841,98.9705,98.6364,99.5991,100.429,100.161,99.0221,99.0304,100.612,101.084,98.5002,99.9325,100.259,99.1426,99.7102,99.1588,99.1089,99.5996,104.714,100.862,99.8683,100.344,98.4765,98.198,98.6593,97.497,100.175,99.8386,98.6778,98.8932,53.1,,47.1,53.6,47,47.4,44.7,50.7,46.9,49.8,46.9,52.1,50.4,48,50.1,49.7,50.6,48.7,59.8,44.4,52.9,45.5,48.4,50.4,52,53.7,,3.747943202,8.298457716,-1.340823096,-12.37711425,921.234,5139.13,97,64,2.30217
2019-08-31,61.04,55.07,11.05,,217054,220076,166,2433920,3146380,7374440,80.9168,176.18,236.82,252.286,3799.59,26403.3,98.916,2926.46,7962.88,12736.9,0.9097,2419.55,213.335,256.059,2.13,24.8021,196.4,163.5,100.551,98.4594,99.763,98.7474,100.552,99.6991,99.955,104.8,99.427,100.24,99.8495,101.038,100.304,98.0324,98.1695,101.596,100.416,99.4275,99.4818,99.5675,98.9938,98.6485,99.6632,100.436,100.184,99.0253,98.9294,100.548,101.003,98.3773,99.7434,100.283,99.2349,99.6043,99.1948,99.0563,99.6346,104.75,100.701,100.001,100.539,98.484,98.1523,98.5769,97.4523,100.087,99.7296,98.6143,98.8412,53,,46.9,53.3,47.8,46.7,44.8,48.6,47.2,49.7,46.7,51.9,49.3,47.5,50.3,49.5,49.1,48.9,60.4,44.1,50.8,47,50.3,50.1,52.1,53.8,,5.784454111,7.688881402,-0.609910807,-13.49413299,1023.2,5525.15,93,57,2.17364
2019-09-30,60.99,54.09,10.82,,208201,208286,152,2206250,3056540,7793010,79.708,169.67,239.32,252.937,3814.53,26916.8,99.377,2976.74,7999.34,13004.7,0.9173,2488.16,213.647,256.511,2.04,37.6975,195.9,166.1,100.552,98.3525,99.7086,98.6019,100.54,99.5729,99.849,109.991,99.5174,100.227,99.9672,101.126,100.124,98.096,98.1064,101.656,100.211,99.3625,99.4781,99.5854,99.0643,98.7263,99.7534,100.455,100.199,99.0416,98.8419,100.485,100.916,98.2863,99.5069,100.482,99.3947,99.4888,99.281,99.0347,99.693,104.806,100.53,100.179,100.698,98.4979,98.0867,98.5835,97.4283,100.007,99.6051,98.5952,98.8453,53.1,,47,54.4,47.1,47.1,44.7,52.2,48.2,50.5,49.9,52.3,50.4,47.6,50.5,49.8,50,48.2,59.7,43.9,52.8,46.4,47.3,50.5,51.9,53.7,,3.26775671,6.919979869,-0.112309639,-13.2185011,1078.08,6326.4,92,50,2.50714
2019-10-31,59.3,54.02,10.39,2.96,204908,210537,139,2306540,3186150,8140780,80.1402,174.5,244.85,257.738,3886.75,27046.2,97.352,3037.56,8292.36,13171.8,0.8965,2450.99,216.546,257.244,1.83,16.4773,196.6,163.1,100.558,98.2956,99.6257,98.5012,100.576,99.4613,99.7327,107.269,99.6077,100.225,100.114,101.288,99.8984,98.2057,98.109,101.663,99.958,99.2951,99.5041,99.6289,99.1644,98.8521,99.8575,100.488,100.221,99.0536,98.7791,100.426,100.823,98.2421,99.2225,100.785,99.6031,99.3639,99.3939,99.0283,99.7715,104.81,100.352,100.433,100.746,98.5372,98.0296,98.6571,97.4786,99.9372,99.4549,98.6299,98.8996,52,,47.3,54.2,46.7,46.9,44.9,50.4,47,49.6,48,50.8,49.8,47.4,50.1,49.3,48.9,48.2,60.7,44,51.3,46.7,48.1,49.4,51.8,52.8,,2.224260002,5.975656201,0.100663326,-12.62808921,1095.87,6337.67,80,43,2.34087
2019-11-30,64.5,58.12,10.38,2.981,220843,223765,130,2783750,3133930,7990010,81.4993,168.85,246.09,215.191,3828.67,28051.4,98.273,3140.98,8665.47,13545.2,0.9075,2447.01,217.228,257.803,1.55,-8.7899,196.5,169.6,100.573,98.2679,99.4945,98.4359,100.684,99.3623,99.6148,101.437,99.6938,100.221,100.286,101.469,99.6527,98.3244,98.1467,101.617,99.6634,99.223,99.5398,99.6833,99.2672,98.9961,99.9515,100.537,100.281,99.0637,98.7575,100.372,100.722,98.2329,98.9162,101.092,99.8283,99.2308,99.5023,99.0164,99.8577,104.655,100.171,100.757,100.657,98.6297,98.0184,98.7569,97.6446,99.8752,99.2849,98.7061,98.9809,53.7,,47.3,54.9,46.4,49.8,44.9,49,48.8,51.3,47.3,52.6,51,47.8,50.5,50.2,51.3,49,61,44.6,53.2,47.4,48.8,51.3,52.1,54.4,,0.007763523,5.459123928,0.202551748,-11.47172734,1061.61,5675.71,72,21,2.62524
2019-12-31,67.77,61.14,10.22,3.035,244590,256053,128,3170720,3234750,7567870,90.3776,174.63,258.62,208.495,4096.58,28538.4,96.389,3230.78,8972.6,13913,0.8917,2552.56,221.757,258.616,1.55,-11.6518,196.4,170.6,100.599,98.249,99.2916,98.396,100.841,99.2742,99.506,110.797,99.7712,100.177,100.45,101.603,99.3952,98.4352,98.1856,101.536,99.3312,99.1403,99.5655,99.7363,99.3546,99.128,99.9846,100.602,100.389,99.0843,98.7995,100.322,100.612,98.2344,98.5942,101.285,100.038,99.0932,99.5699,98.9763,99.9157,104.23,99.9869,101.157,100.45,98.823,98.0682,98.8339,97.926,99.8216,99.0899,98.7956,99.0579,53.4,,47.3,54.4,45.6,49.9,45,51.8,50.3,51.2,49.2,53.2,51.3,47.2,51.1,50.2,50.3,48.3,59.1,44.5,52.4,47.2,47.8,50.4,52.2,53.5,,3.027694337,7.33390501,-0.055926457,-8.724256293,996.539,5844.66,63,15.1,2.28273
2020-01-31,57.77,51.58,10.22,3.072,248524,262080,118,3327240,3257530,6996580,76.6804,181.32,232.73,177.868,4003.9,28256,97.39,3225.52,9150.94,13614.1,0.9013,2431.41,219.917,259.037,1.55,-79.4526,196.6,166.2,100.631,98.225,98.9909,98.3687,101.023,99.1966,99.3906,88.9905,99.8346,100.079,100.563,101.625,99.1286,98.5752,98.1991,101.447,98.9537,99.0385,99.5702,99.7835,99.4317,99.2413,99.9089,100.683,100.559,99.1115,98.8768,100.277,100.491,98.237,98.2272,101.282,100.202,98.9575,99.578,98.8976,99.9121,103.456,99.8,101.64,100.206,99.1512,98.1858,98.8618,98.3136,99.7786,98.8572,98.8582,99.0926,53,,47.5,57.9,46,49,46.3,53.8,48.7,51.4,49,51.3,51.6,47.1,49.9,50,50.5,48.6,59.6,43.6,53.3,47.2,48.4,50.6,52.1,54.1,,,,,,805.292,4749.06,73,14,2.03391
2020-02-29,51.31,44.83,10.22,2.909,232269,238328,110,3062300,2992840,6460080,66.1824,178.9,234.15,159.217,3940.05,25409.4,98.132,2954.22,8567.37,12381,0.9068,2213.7,214.991,259.248,1.58,-121.278,195.1,154.7,100.657,98.1796,98.5937,98.3279,101.234,99.1288,99.277,89.1437,99.8843,99.9137,100.605,101.512,98.8654,98.7452,98.2004,101.387,98.5162,98.9195,99.5553,99.8323,99.5092,99.3493,99.7855,100.779,100.767,99.102,98.9173,100.238,100.359,98.2363,97.8186,101.062,100.31,98.8334,99.5307,98.7882,99.8292,102.354,99.6099,102.171,99.9485,99.6017,83.474,98.8189,98.7965,99.7486,98.5935,98.9088,99.0545,28.9,,31.8,41.8,46.1,31.9,35.6,51.4,28.7,29.3,44.3,27.8,29.3,33.9,32.1,35.7,43.9,37.9,40,35.2,49.3,39.3,26.8,26.5,28.3,29.6,,-7.588108367,3.423563153,-39.90334841,-46.10215054,683.954,4285.16,64,12,1.845
2020-03-31,14.85,20.51,10.21,2.607,210237,213231,106,2725500,3192040,6408670,30.1606,181.97,205.39,150.76,3686.16,21917.2,99.048,2584.59,7700.1,10301.9,0.9064,1537,201.747,258.124,0.65,-94.156,192.3,136.8,100.668,97.0447,98.1813,98.3,95.6269,91.8604,99.155,106.311,99.9261,99.6975,100.574,101.288,98.5939,98.965,96.0001,101.373,98.0268,98.7853,99.534,99.8913,99.597,99.4694,99.6512,100.889,100.987,95.645,96.3705,91.3933,88.0487,98.2436,97.3915,93.0407,97.6119,98.7331,97.9049,98.6883,96.7536,101.048,99.4185,102.653,99.71,100.096,88.0548,95.9954,95.6827,88.7153,98.0086,98.9657,97.6485,53,,50.9,54.4,49.1,48.4,46.3,45.5,46.4,52,43.8,54.1,52.7,49,48.2,52,46.1,47.7,57.3,43,49.4,46.1,38.6,49.2,46.4,52.3,,-3.118190698,1.463199304,-26.31877139,-44.98335711,613.51,4702.03,72,19,1.73318
2020-04-30,18.11,19.23,10.34,,186752,190049,93,2263570,3076170,6716450,22.9195,193.1,214.9,170.051,3912.58,24345.7,99.016,2912.43,8889.55,11372.3,0.9125,1939.84,183.034,256.092,0.05,-83.2296,186.1,120.6,100.65,94.9444,97.8799,98.3491,86.1419,84.1706,99.026,101.241,96.5763,97.2474,96.9266,97.2703,98.3056,94.043,92.1459,102.804,97.547,88.7781,99.5194,99.9493,99.6895,99.5902,99.5283,101.009,101.174,90.3547,93.0294,76.9589,60.5291,90.7745,95.1262,85.555,97.138,98.6697,98.0426,98.6657,96.8623,99.7149,99.2305,102.967,99.5088,100.52,91.3813,90.7572,87.1779,69.4026,97.4411,99.0543,92.7332,53.4,,50.2,54,49.3,43.9,43.6,42.5,33.5,50.2,42.2,53.7,52,48.2,50.1,50.8,45.4,48.6,60.1,43.4,49,47,35.5,52.1,51,53.2,,-0.189804772,1.428748321,-19.27699392,-33.0490149,707.637,5102.61,62,30.9,1.76364
